"Name","PFS","Source","Rarity","Traits","Category","Subcategory","Level","Price","Bulk","Spoilers?"
"<u><a href=""Equipment.aspx?ID=1002"">Staff of Nature's Cunning (Greater)</a></u>","—","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=125"">Plant</a></u>, <u><a href=""Traits.aspx?ID=151"">Staff</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=32"">Staves</a></u>","—","11","1,400 gp","1","—"
"<u><a href=""Equipment.aspx?ID=307"">Unholy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=64"">Evil</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=23"">Runes</a></u>","<u><a href=""Equipment.aspx?Category=23&Subcategory=27"">Weapon Property Runes</a></u>","11","1,400 gp","—","—"
"<u><a href=""Equipment.aspx?ID=756"">Wand of Overflowing Life (4th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=89"">Healing</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=128"">Positive</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","11","1,400 gp","L","—"
"<u><a href=""Equipment.aspx?ID=758"">Wand of the Spider (4th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=33"">Conjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=126"">Poison</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","11","1,400 gp","L","—"
"<u><a href=""Equipment.aspx?ID=368"">Magic Wand (5th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=35"">Magic Wands</a></u>","11","1,500 gp","L","—"
"<u><a href=""Equipment.aspx?ID=369"">Wand of Continuation (4th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","11","1,500 gp","L","—"
"<u><a href=""Equipment.aspx?ID=99"">Sea Touch Elixir (Moderate)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=59"">Elixir</a></u>, <u><a href=""Traits.aspx?ID=127"">Polymorph</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=8"">Alchemical Elixirs</a></u>","12","300 gp","L","—"
"<u><a href=""Equipment.aspx?ID=475"">Stone Body Mutagen (Moderate)</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=3"" title=""The Fall of Plaguestone"">The Fall of Plaguestone</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=59"">Elixir</a></u>, <u><a href=""Traits.aspx?ID=116"">Mutagen</a></u>, <u><a href=""Traits.aspx?ID=127"">Polymorph</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=8"">Alchemical Elixirs</a></u>","12","300 gp","L","—"
"<u><a href=""Equipment.aspx?ID=860"">Vermin Repellent Agent (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=10"">Alchemical Tools</a></u>","12","315 gp","L","—"
"<u><a href=""Equipment.aspx?ID=330"">Bleeding Spines Snare</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=105"">Mechanical</a></u>, <u><a href=""Traits.aspx?ID=146"">Snare</a></u>, <u><a href=""Traits.aspx?ID=158"">Trap</a></u>","<u><a href=""Equipment.aspx?Category=31"">Snares</a></u>","—","12","320 gp","—","—"
"<u><a href=""Equipment.aspx?ID=210"">Fade Band</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=92"">Illusion</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=155"">Talisman</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=19"">Talismans</a></u>","12","320 gp","—","—"
"<u><a href=""Equipment.aspx?ID=194"">Potion of Tongues</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=130"">Potion</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=18"">Potions</a></u>","12","320 gp","L","—"
"<u><a href=""Equipment.aspx?ID=98"">Salamander Elixir (Moderate)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=59"">Elixir</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=8"">Alchemical Elixirs</a></u>","12","320 gp","L","—"
"<u><a href=""Equipment.aspx?ID=341"">Scything Blade Snare</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=105"">Mechanical</a></u>, <u><a href=""Traits.aspx?ID=146"">Snare</a></u>, <u><a href=""Traits.aspx?ID=158"">Trap</a></u>","<u><a href=""Equipment.aspx?Category=31"">Snares</a></u>","—","12","320 gp","—","—"
"<u><a href=""Equipment.aspx?ID=346"">Stunning Snare</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=105"">Mechanical</a></u>, <u><a href=""Traits.aspx?ID=146"">Snare</a></u>, <u><a href=""Traits.aspx?ID=158"">Trap</a></u>","<u><a href=""Equipment.aspx?Category=31"">Snares</a></u>","—","12","320 gp","—","—"
"<u><a href=""Equipment.aspx?ID=103"">Winter Wolf Elixir (Moderate)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=59"">Elixir</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=8"">Alchemical Elixirs</a></u>","12","320 gp","L","—"
"<u><a href=""Equipment.aspx?ID=689"">Focus Cathartic (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=59"">Elixir</a></u>, <u><a href=""Traits.aspx?ID=89"">Healing</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=8"">Alchemical Elixirs</a></u>","12","325 gp","L","—"
"<u><a href=""Equipment.aspx?ID=556"">Mage Bane</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=14"" title=""Pathfinder #149: Against the Scarlet Triad"">Pathfinder #149</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=97"">Injury</a></u>, <u><a href=""Traits.aspx?ID=126"">Poison</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=9"">Alchemical Poisons</a></u>","12","325 gp","L","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Equipment.aspx?ID=182"">Salve of Antiparalysis (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=89"">Healing</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=121"">Oil</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=17"">Oils</a></u>","12","325 gp","L","—"
"<u><a href=""Equipment.aspx?ID=691"">Sinew-Shock Serum (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=59"">Elixir</a></u>, <u><a href=""Traits.aspx?ID=89"">Healing</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=8"">Alchemical Elixirs</a></u>","12","325 gp","L","—"
"<u><a href=""Equipment.aspx?ID=128"">Slumber Wine</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=95"">Ingested</a></u>, <u><a href=""Traits.aspx?ID=126"">Poison</a></u>, <u><a href=""Traits.aspx?ID=145"">Sleep</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=9"">Alchemical Poisons</a></u>","12","325 gp","L","—"
"<u><a href=""Equipment.aspx?ID=835"">Spell-Eating Pitch</a></u>","—","<u><a href=""Sources.aspx?ID=49"" title=""Pathfinder #160: Assault on Hunting Lodge Seven"">Pathfinder #160</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=48"">Divine</a></u>, <u><a href=""Traits.aspx?ID=97"">Injury</a></u>, <u><a href=""Traits.aspx?ID=126"">Poison</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=9"">Alchemical Poisons</a></u>","12","325 gp","L","Agents of Edgewatch"
"<u><a href=""Equipment.aspx?ID=701"">Universal Solvent (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=10"">Alchemical Tools</a></u>","12","325 gp","L","—"
"<u><a href=""Equipment.aspx?ID=176"">Oil of Animation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=121"">Oil</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=17"">Oils</a></u>","12","330 gp","L","—"
"<u><a href=""Equipment.aspx?ID=821"">Blackfinger Blight</a></u>","—","<u><a href=""Sources.aspx?ID=48"" title=""Pathfinder #159: All or Nothing"">Pathfinder #159</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=37"">Contact</a></u>, <u><a href=""Traits.aspx?ID=126"">Poison</a></u>, <u><a href=""Traits.aspx?ID=162"">Virulent</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=9"">Alchemical Poisons</a></u>","12","350 gp","L","Agents of Edgewatch"
"<u><a href=""Equipment.aspx?ID=685"">Crystal Shards (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=21"">Bomb</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=55"">Earth</a></u>, <u><a href=""Traits.aspx?ID=150"">Splash</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=7"">Alchemical Bombs</a></u>","12","350 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1003"">Dazzling Rosary (Greater)</a></u>","—","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=396"">Catalyst</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=67"">Spell Catalysts</a></u>","12","350 gp","L","—"
"<u><a href=""Equipment.aspx?ID=715"">Incense of Distilled Death</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=118"">Negative</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=20"">Other Consumables</a></u>","12","350 gp","—","—"
"<u><a href=""Equipment.aspx?ID=1026"">Phoenix Flask</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=72"">Fire</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=130"">Potion</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=18"">Potions</a></u>","12","350 gp","L","—"
