"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=721"">Perfection's Path</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=715"">Monk Dedication</u></a>; expert in at least one saving throw","Increase the proiciency rank for one saving throw to master.","—"
"<u><a href=""Feats.aspx?ID=1152"">Pesh Skin</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=14"" title=""Pathfinder #149: Against the Scarlet Triad"">Pathfinder #149</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>, <u><a href=""Traits.aspx?ID=113"">Morph</a></u>","12","&mdash;","Your plant form sprouts hundreds of spines, and your blood causes mild hallucinations in creatures exposed to it.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=2078"">Plentiful Snares</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=2074"">Snarecrafter Dedication</u></a>","You can prepare incredible numbers of snares each day out of simple ingredients.","—"
"<u><a href=""Feats.aspx?ID=164"">Predator's Pounce</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=73"">Flourish</a></u>, <u><a href=""Traits.aspx?ID=167"">Instinct</a></u>, <u><a href=""Traits.aspx?ID=123"">Open</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","12","<a style=""text-decoration:underline"" href=""Instincts.aspx?ID=1"">animal instinct</a>","You close the distance to your prey in a blur.","—"
"<u><a href=""Feats.aspx?ID=1804"">Preparation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=73"">Flourish</a></u>, <u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","12","&mdash;","You survey the battlefield, calculating the possibilities.","—"
"<u><a href=""Feats.aspx?ID=342"">Primal Focus</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","12","&mdash;","Your connection to nature is particularly strong, and the spirits of nature flock around you, helping you replenish your focus.","—"
"<u><a href=""Feats.aspx?ID=343"">Primal Summons</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","12","<u><a href=""Feats.aspx?ID=317"">Call of the Wild</u></a>","Whenever you summon an ally, you can empower it with the elemental power of air, earth, fire, or water.","—"
"<u><a href=""Feats.aspx?ID=2979"">Purifying Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=52"">Druid</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>, <u><a href=""Traits.aspx?ID=165"">Water</a></u>","12","<a style=""text-decoration:underline"" href=""DruidicOrders.aspx?ID=7"">wave order</a>","You purify the water within a creature's body to cleanse them of illness.","—"
"<u><a href=""Feats.aspx?ID=585"">Reactive Interference</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","12","&mdash;","You reflexively foil an enemy’s response.","—"
"<u><a href=""Feats.aspx?ID=3001"">Read the Land</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=2995"">Geomancer Dedication</u></a>; master in <u><a href=""Skills.aspx?ID=10"">Nature</u></a>","You've learned how to commune with the land to learn information.","—"
"<u><a href=""Feats.aspx?ID=1100"">Reaper of Repose</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1097"">Knight Reclaimant Dedication</u></a>; master proficiency in a weapon","Your skill and fervor allow you to pierce undead defenses and exploit their weaknesses.","—"
"<u><a href=""Feats.aspx?ID=1472"">Reason Rapidly</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","12","&mdash;","Your mind works through clues at an unbelievable speed.","—"
"<u><a href=""Feats.aspx?ID=2259"">Recollect Studies</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","12","<u><a href=""Feats.aspx?ID=1139"">Swordmaster Dedication</u></a>; expert in a skill used to <a style=""text-decoration:underline"" href=""Actions.aspx?ID=26"">Recall Knowledge</a>","You paid attention during your studies and remember the right way to attack various creatures.","—"
"<u><a href=""Feats.aspx?ID=2992"">Redirect Elements</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=2986"">Elementalist Dedication</u></a>","You seize the elemental essence of an incoming spell and redirect the spell to a creature of your choice within the spell's area.","—"
"<u><a href=""Feats.aspx?ID=1653"">Reverberate</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","12","&mdash;","You can manipulate the acoustics around you to deflect sonic damage back at its source.","—"
"<u><a href=""Feats.aspx?ID=1805"">Ricochet Feint</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","12","<u><a href=""Feats.aspx?ID=1799"">Ricochet Stance (Rogue)</u></a>","While in Ricochet Stance, you can bounce a thrown weapon off a foe to distract them.","—"
"<u><a href=""Feats.aspx?ID=2260"">Rugged Survivalist</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","12","<u><a href=""Feats.aspx?ID=1139"">Swordmaster Dedication</u></a>; master in <u><a href=""Skills.aspx?ID=16"">Survival</u></a>","You've studied survival skills with the School of Swords experts and are comfortable spending long periods of time in the wilderness.","—"
"<u><a href=""Feats.aspx?ID=3026"">School Counterspell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=633"">Counterspell</u></a>; <u><a href=""Feats.aspx?ID=3020"">Runelord Dedication</u></a>","Your intricate knowledge of your school lets you easily negate spells from that school.","—"
"<u><a href=""Feats.aspx?ID=528"">Second Sting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=133"">Press</a></u>, <u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","12","&mdash;","You read your prey’s movements and transform them into openings, so failures with one weapon set up glancing blows with the other.","—"
"<u><a href=""Feats.aspx?ID=3014"">Secrets of Shadow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=3013"">Shadow Reservoir</u></a>","Your shadow's voice grows ever clearer; it whispers secrets of true power to you and shields your flesh from harm.","—"
"<u><a href=""Feats.aspx?ID=2730"">Sense Ki</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=86"" title=""Pathfinder #167: Ready? Fight!"">Pathfinder #167</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","12","ki spells","You can read the presence of ki in your area.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=2071"">Shadow Illusion</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=2069"">Shadow Magic</u></a>","With an artful eye, you shape shadows into illusory forms.","—"
"<u><a href=""Feats.aspx?ID=1153"">Shaped Contaminant</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=14"" title=""Pathfinder #149: Against the Scarlet Triad"">Pathfinder #149</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","12","&mdash;","Through a combination of careful manipulation and precise breath control, you can deploy inhaled toxins precisely.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=1654"">Shared Assault</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","12","<u><a href=""Feats.aspx?ID=1649"">Courageous Assault</u></a>","In the triumph of battle, you can share the glory with another ally.","—"
"<u><a href=""Feats.aspx?ID=297"">Shared Replenishment</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","12","<u><a href=""Feats.aspx?ID=293"">Replenishment of War</u></a>","When your deity blesses your warlike acts, you can extend that favor to your allies.","—"
"<u><a href=""Feats.aspx?ID=1899"">Shield Salvation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1895"">Bastion Dedication</u></a>","You can save your shield from total destruction, even after a devastating attack.","—"
"<u><a href=""Feats.aspx?ID=1141"">Shoulder Catastrophe</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1139"">Swordmaster Dedication</u></a>","You’ve trained to protect your allies by diverting the worst attacks to yourself.","—"
"<u><a href=""Feats.aspx?ID=529"">Side by Side (Ranger)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","12","an animal companion","You and your animal companion fight in tandem, distracting your foes and keeping them of balance.","—"
"<u><a href=""Feats.aspx?ID=1086"">Signifer Armor Expertise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1082"">Hellknight Signifer Dedication</u></a>","You’ve spent enough time helping your comrades equip medium and heavy armor that you spread your own expertise to those armors as well.","—"
"<u><a href=""Feats.aspx?ID=926"">Silver's Refrain</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=8"" title=""Pathfinder #147: Tomorrow Must Burn"">Pathfinder #147</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","12","&mdash;","Learn the <i>silver's refrain</i> composition cantrip.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=3042"">Sing to the Steel</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=97"" title=""Pathfinder #170: Spoken on the Song Wind"">Pathfinder #170</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>","12","<u><a href=""Feats.aspx?ID=3039"">Nantambu Chime-Ringer Dedication</u></a>","You strike magical tones that can turn the tide of combat.","—"
"<u><a href=""Feats.aspx?ID=2204"">Speaking Sky</a></u>","—","<u><a href=""Sources.aspx?ID=47"" title=""Pathfinder #158: Sixty Feet Under"">Pathfinder #158</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=2198"">Jalmeri Heavenseeker Dedication</u></a>","You can hear air movement like soft whispers.","—"
"<u><a href=""Feats.aspx?ID=1137"">Spellmaster's Resilience</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1134"">Spellmaster Dedication</u></a>","Your experience with a specific type of harmful magic makes you more resistant to it.","—"
